timestamp,experiment_id,kernel,abstraction,platform,problem_size,n_atoms,n_nbrs_mean,n_nbrs_max,actual_flops,run_id,execution_time_ms,throughput_gflops,hw_state_verified
2026-03-16T13:58:11Z,nbody_native_notile_nvidia_rtx5060_laptop_medium_n32000_012,notile,native,nvidia_rtx5060_laptop,medium,32000,54.00,54,34560000,12,0.092000,375.652173,1
2026-03-16T13:58:11Z,nbody_native_notile_nvidia_rtx5060_laptop_medium_n32000_013,notile,native,nvidia_rtx5060_laptop,medium,32000,54.00,54,34560000,13,0.093024,371.517026,1
2026-03-16T13:58:11Z,nbody_native_notile_nvidia_rtx5060_laptop_medium_n32000_014,notile,native,nvidia_rtx5060_laptop,medium,32000,54.00,54,34560000,14,0.093024,371.517026,1
2026-03-16T13:58:11Z,nbody_native_notile_nvidia_rtx5060_laptop_medium_n32000_015,notile,native,nvidia_rtx5060_laptop,medium,32000,54.00,54,34560000,15,0.094176,366.972470,1
2026-03-16T13:58:11Z,nbody_native_notile_nvidia_rtx5060_laptop_medium_n32000_016,notile,native,nvidia_rtx5060_laptop,medium,32000,54.00,54,34560000,16,0.093920,367.972743,1
2026-03-16T13:58:11Z,nbody_native_notile_nvidia_rtx5060_laptop_medium_n32000_017,notile,native,nvidia_rtx5060_laptop,medium,32000,54.00,54,34560000,17,0.093504,369.609869,1
2026-03-16T13:58:11Z,nbody_native_notile_nvidia_rtx5060_laptop_medium_n32000_018,notile,native,nvidia_rtx5060_laptop,medium,32000,54.00,54,34560000,18,0.090432,382.165592,1
2026-03-16T13:58:11Z,nbody_native_notile_nvidia_rtx5060_laptop_medium_n32000_019,notile,native,nvidia_rtx5060_laptop,medium,32000,54.00,54,34560000,19,0.092352,374.220363,1
2026-03-16T13:58:11Z,nbody_native_notile_nvidia_rtx5060_laptop_medium_n32000_020,notile,native,nvidia_rtx5060_laptop,medium,32000,54.00,54,34560000,20,0.092384,374.090739,1
2026-03-16T13:58:11Z,nbody_native_notile_nvidia_rtx5060_laptop_medium_n32000_021,notile,native,nvidia_rtx5060_laptop,medium,32000,54.00,54,34560000,21,0.092288,374.479879,1
2026-03-16T13:58:11Z,nbody_native_notile_nvidia_rtx5060_laptop_medium_n32000_022,notile,native,nvidia_rtx5060_laptop,medium,32000,54.00,54,34560000,22,0.090304,382.707291,1
2026-03-16T13:58:11Z,nbody_native_notile_nvidia_rtx5060_laptop_medium_n32000_023,notile,native,nvidia_rtx5060_laptop,medium,32000,54.00,54,34560000,23,0.091776,376.569044,1
2026-03-16T13:58:11Z,nbody_native_notile_nvidia_rtx5060_laptop_medium_n32000_024,notile,native,nvidia_rtx5060_laptop,medium,32000,54.00,54,34560000,24,0.092000,375.652173,1
2026-03-16T13:58:11Z,nbody_native_notile_nvidia_rtx5060_laptop_medium_n32000_025,notile,native,nvidia_rtx5060_laptop,medium,32000,54.00,54,34560000,25,0.092448,373.831761,1
2026-03-16T13:58:11Z,nbody_native_notile_nvidia_rtx5060_laptop_medium_n32000_026,notile,native,nvidia_rtx5060_laptop,medium,32000,54.00,54,34560000,26,0.092992,371.644872,1
2026-03-16T13:58:11Z,nbody_native_notile_nvidia_rtx5060_laptop_medium_n32000_027,notile,native,nvidia_rtx5060_laptop,medium,32000,54.00,54,34560000,27,0.091232,378.814444,1
2026-03-16T13:58:11Z,nbody_native_notile_nvidia_rtx5060_laptop_medium_n32000_028,notile,native,nvidia_rtx5060_laptop,medium,32000,54.00,54,34560000,28,0.094496,365.729779,1
2026-03-16T13:58:11Z,nbody_native_notile_nvidia_rtx5060_laptop_medium_n32000_029,notile,native,nvidia_rtx5060_laptop,medium,32000,54.00,54,34560000,29,0.092736,372.670814,1
2026-03-16T13:58:11Z,nbody_native_notile_nvidia_rtx5060_laptop_medium_n32000_030,notile,native,nvidia_rtx5060_laptop,medium,32000,54.00,54,34560000,30,0.094528,365.605969,1
2026-03-16T13:58:14Z,nbody_native_tile_nvidia_rtx5060_laptop_medium_n32000_001,tile,native,nvidia_rtx5060_laptop,medium,32000,54.00,54,20479360000,1,7.842944,2611.182691,1
2026-03-16T13:58:14Z,nbody_native_tile_nvidia_rtx5060_laptop_medium_n32000_002,tile,native,nvidia_rtx5060_laptop,medium,32000,54.00,54,20479360000,2,7.873728,2600.973837,1
2026-03-16T13:58:14Z,nbody_native_tile_nvidia_rtx5060_laptop_medium_n32000_003,tile,native,nvidia_rtx5060_laptop,medium,32000,54.00,54,20479360000,3,7.852256,2608.086194,1
2026-03-16T13:58:14Z,nbody_native_tile_nvidia_rtx5060_laptop_medium_n32000_004,tile,native,nvidia_rtx5060_laptop,medium,32000,54.00,54,20479360000,4,7.739232,2646.174689,1
2026-03-16T13:58:14Z,nbody_native_tile_nvidia_rtx5060_laptop_medium_n32000_005,tile,native,nvidia_rtx5060_laptop,medium,32000,54.00,54,20479360000,5,7.733792,2648.036106,1
2026-03-16T13:58:14Z,nbody_native_tile_nvidia_rtx5060_laptop_medium_n32000_006,tile,native,nvidia_rtx5060_laptop,medium,32000,54.00,54,20479360000,6,7.729440,2649.526930,1
2026-03-16T13:58:14Z,nbody_native_tile_nvidia_rtx5060_laptop_medium_n32000_007,tile,native,nvidia_rtx5060_laptop,medium,32000,54.00,54,20479360000,7,7.720576,2652.568993,1
2026-03-16T13:58:14Z,nbody_native_tile_nvidia_rtx5060_laptop_medium_n32000_008,tile,native,nvidia_rtx5060_laptop,medium,32000,54.00,54,20479360000,8,7.717632,2653.580850,1
2026-03-16T13:58:14Z,nbody_native_tile_nvidia_rtx5060_laptop_medium_n32000_009,tile,native,nvidia_rtx5060_laptop,medium,32000,54.00,54,20479360000,9,7.842048,2611.481026,1
2026-03-16T13:58:14Z,nbody_native_tile_nvidia_rtx5060_laptop_medium_n32000_010,tile,native,nvidia_rtx5060_laptop,medium,32000,54.00,54,20479360000,10,7.851872,2608.213695,1
2026-03-16T13:58:14Z,nbody_native_tile_nvidia_rtx5060_laptop_medium_n32000_011,tile,native,nvidia_rtx5060_laptop,medium,32000,54.00,54,20479360000,11,7.815008,2620.516776,1
2026-03-16T13:58:14Z,nbody_native_tile_nvidia_rtx5060_laptop_medium_n32000_012,tile,native,nvidia_rtx5060_laptop,medium,32000,54.00,54,20479360000,12,7.732672,2648.419516,1
2026-03-16T13:58:14Z,nbody_native_tile_nvidia_rtx5060_laptop_medium_n32000_013,tile,native,nvidia_rtx5060_laptop,medium,32000,54.00,54,20479360000,13,7.736672,2647.050334,1
2026-03-16T13:58:14Z,nbody_native_tile_nvidia_rtx5060_laptop_medium_n32000_014,tile,native,nvidia_rtx5060_laptop,medium,32000,54.00,54,20479360000,14,7.823744,2617.590820,1
2026-03-16T13:58:14Z,nbody_native_tile_nvidia_rtx5060_laptop_medium_n32000_015,tile,native,nvidia_rtx5060_laptop,medium,32000,54.00,54,20479360000,15,7.856832,2606.567116,1
2026-03-16T13:58:14Z,nbody_native_tile_nvidia_rtx5060_laptop_medium_n32000_016,tile,native,nvidia_rtx5060_laptop,medium,32000,54.00,54,20479360000,16,7.826880,2616.541975,1
2026-03-16T13:58:14Z,nbody_native_tile_nvidia_rtx5060_laptop_medium_n32000_017,tile,native,nvidia_rtx5060_laptop,medium,32000,54.00,54,20479360000,17,7.734240,2647.882643,1
2026-03-16T13:58:14Z,nbody_native_tile_nvidia_rtx5060_laptop_medium_n32000_018,tile,native,nvidia_rtx5060_laptop,medium,32000,54.00,54,20479360000,18,7.734304,2647.860768,1
2026-03-16T13:58:14Z,nbody_native_tile_nvidia_rtx5060_laptop_medium_n32000_019,tile,native,nvidia_rtx5060_laptop,medium,32000,54.00,54,20479360000,19,7.807424,2623.062334,1
2026-03-16T13:58:14Z,nbody_native_tile_nvidia_rtx5060_laptop_medium_n32000_020,tile,native,nvidia_rtx5060_laptop,medium,32000,54.00,54,20479360000,20,7.852640,2607.958547,1
2026-03-16T13:58:14Z,nbody_native_tile_nvidia_rtx5060_laptop_medium_n32000_021,tile,native,nvidia_rtx5060_laptop,medium,32000,54.00,54,20479360000,21,7.848064,2609.479248,1
2026-03-16T13:58:14Z,nbody_native_tile_nvidia_rtx5060_laptop_medium_n32000_022,tile,native,nvidia_rtx5060_laptop,medium,32000,54.00,54,20479360000,22,7.733664,2648.079863,1
2026-03-16T13:58:14Z,nbody_native_tile_nvidia_rtx5060_laptop_medium_n32000_023,tile,native,nvidia_rtx5060_laptop,medium,32000,54.00,54,20479360000,23,7.734976,2647.630774,1
2026-03-16T13:58:14Z,nbody_native_tile_nvidia_rtx5060_laptop_medium_n32000_024,tile,native,nvidia_rtx5060_laptop,medium,32000,54.00,54,20479360000,24,7.736832,2646.995518,1
2026-03-16T13:58:14Z,nbody_native_tile_nvidia_rtx5060_laptop_medium_n32000_025,tile,native,nvidia_rtx5060_laptop,medium,32000,54.00,54,20479360000,25,7.721088,2652.393054,1
2026-03-16T13:58:14Z,nbody_native_tile_nvidia_rtx5060_laptop_medium_n32000_026,tile,native,nvidia_rtx5060_laptop,medium,32000,54.00,54,20479360000,26,7.734592,2647.762171,1
2026-03-16T13:58:14Z,nbody_native_tile_nvidia_rtx5060_laptop_medium_n32000_027,tile,native,nvidia_rtx5060_laptop,medium,32000,54.00,54,20479360000,27,7.859616,2605.643903,1
2026-03-16T13:58:14Z,nbody_native_tile_nvidia_rtx5060_laptop_medium_n32000_028,tile,native,nvidia_rtx5060_laptop,medium,32000,54.00,54,20479360000,28,7.870560,2602.020639,1
2026-03-16T13:58:14Z,nbody_native_tile_nvidia_rtx5060_laptop_medium_n32000_029,tile,native,nvidia_rtx5060_laptop,medium,32000,54.00,54,20479360000,29,7.807744,2622.954842,1
2026-03-16T13:58:14Z,nbody_native_tile_nvidia_rtx5060_laptop_medium_n32000_030,tile,native,nvidia_rtx5060_laptop,medium,32000,54.00,54,20479360000,30,7.733056,2648.288053,1
2026-03-16T13:58:17Z,nbody_native_notile_nvidia_rtx5060_laptop_large_n256000_001,notile,native,nvidia_rtx5060_laptop,large,256000,54.00,54,276480000,1,1.604480,172.317508,1
2026-03-16T13:58:17Z,nbody_native_notile_nvidia_rtx5060_laptop_large_n256000_002,notile,native,nvidia_rtx5060_laptop,large,256000,54.00,54,276480000,2,1.596736,173.153238,1
2026-03-16T13:58:17Z,nbody_native_notile_nvidia_rtx5060_laptop_large_n256000_003,notile,native,nvidia_rtx5060_laptop,large,256000,54.00,54,276480000,3,1.550624,178.302411,1
2026-03-16T13:58:17Z,nbody_native_notile_nvidia_rtx5060_laptop_large_n256000_004,notile,native,nvidia_rtx5060_laptop,large,256000,54.00,54,276480000,4,1.559040,177.339907,1
2026-03-16T13:58:17Z,nbody_native_notile_nvidia_rtx5060_laptop_large_n256000_005,notile,native,nvidia_rtx5060_laptop,large,256000,54.00,54,276480000,5,1.565152,176.647374,1
2026-03-16T13:58:17Z,nbody_native_notile_nvidia_rtx5060_laptop_large_n256000_006,notile,native,nvidia_rtx5060_laptop,large,256000,54.00,54,276480000,6,1.552928,178.037878,1
2026-03-16T13:58:17Z,nbody_native_notile_nvidia_rtx5060_laptop_large_n256000_007,notile,native,nvidia_rtx5060_laptop,large,256000,54.00,54,276480000,7,1.545248,178.922732,1
2026-03-16T13:58:17Z,nbody_native_notile_nvidia_rtx5060_laptop_large_n256000_008,notile,native,nvidia_rtx5060_laptop,large,256000,54.00,54,276480000,8,1.561696,177.038291,1
2026-03-16T13:58:17Z,nbody_native_notile_nvidia_rtx5060_laptop_large_n256000_009,notile,native,nvidia_rtx5060_laptop,large,256000,54.00,54,276480000,9,1.538176,179.745368,1
2026-03-16T13:58:17Z,nbody_native_notile_nvidia_rtx5060_laptop_large_n256000_010,notile,native,nvidia_rtx5060_laptop,large,256000,54.00,54,276480000,10,1.574464,175.602622,1
2026-03-16T13:58:17Z,nbody_native_notile_nvidia_rtx5060_laptop_large_n256000_011,notile,native,nvidia_rtx5060_laptop,large,256000,54.00,54,276480000,11,1.556000,177.686376,1
2026-03-16T13:58:17Z,nbody_native_notile_nvidia_rtx5060_laptop_large_n256000_012,notile,native,nvidia_rtx5060_laptop,large,256000,54.00,54,276480000,12,1.585248,174.408043,1
2026-03-16T13:58:17Z,nbody_native_notile_nvidia_rtx5060_laptop_large_n256000_013,notile,native,nvidia_rtx5060_laptop,large,256000,54.00,54,276480000,13,1.566272,176.521062,1
2026-03-16T13:58:17Z,nbody_native_notile_nvidia_rtx5060_laptop_large_n256000_014,notile,native,nvidia_rtx5060_laptop,large,256000,54.00,54,276480000,14,1.532352,180.428521,1
2026-03-16T13:58:17Z,nbody_native_notile_nvidia_rtx5060_laptop_large_n256000_015,notile,native,nvidia_rtx5060_laptop,large,256000,54.00,54,276480000,15,1.531744,180.500135,1
2026-03-16T13:58:17Z,nbody_native_notile_nvidia_rtx5060_laptop_large_n256000_016,notile,native,nvidia_rtx5060_laptop,large,256000,54.00,54,276480000,16,1.526944,181.067539,1
2026-03-16T13:58:17Z,nbody_native_notile_nvidia_rtx5060_laptop_large_n256000_017,notile,native,nvidia_rtx5060_laptop,large,256000,54.00,54,276480000,17,1.527840,180.961355,1
2026-03-16T13:58:17Z,nbody_native_notile_nvidia_rtx5060_laptop_large_n256000_018,notile,native,nvidia_rtx5060_laptop,large,256000,54.00,54,276480000,18,1.506944,183.470660,1
2026-03-16T13:58:17Z,nbody_native_notile_nvidia_rtx5060_laptop_large_n256000_019,notile,native,nvidia_rtx5060_laptop,large,256000,54.00,54,276480000,19,1.524800,181.322147,1
2026-03-16T13:58:17Z,nbody_native_notile_nvidia_rtx5060_laptop_large_n256000_020,notile,native,nvidia_rtx5060_laptop,large,256000,54.00,54,276480000,20,1.518944,182.021191,1
2026-03-16T13:58:17Z,nbody_native_notile_nvidia_rtx5060_laptop_large_n256000_021,notile,native,nvidia_rtx5060_laptop,large,256000,54.00,54,276480000,21,1.523680,181.455427,1
