timestamp,experiment_id,kernel,abstraction,platform,problem_size,problem_size_n,run_id,execution_time_ms,throughput,efficiency,hardware_state_verified,compiler_version,framework_version
2026-03-14T18:46:57Z,stream_raja_nvidia_rtx5060_locked_large_001,stream,raja,nvidia_rtx5060_locked,large,268435456,1,18.42041,349.7452,,1,,
2026-03-14T18:46:57Z,stream_raja_nvidia_rtx5060_locked_large_002,stream,raja,nvidia_rtx5060_locked,large,268435456,2,18.42347,349.6871,,1,,
2026-03-14T18:46:57Z,stream_raja_nvidia_rtx5060_locked_large_003,stream,raja,nvidia_rtx5060_locked,large,268435456,3,18.42585,349.6420,,1,,
2026-03-14T18:46:57Z,stream_raja_nvidia_rtx5060_locked_large_004,stream,raja,nvidia_rtx5060_locked,large,268435456,4,18.42434,349.6707,,1,,
2026-03-14T18:46:57Z,stream_raja_nvidia_rtx5060_locked_large_005,stream,raja,nvidia_rtx5060_locked,large,268435456,5,18.39897,350.1528,,1,,
2026-03-14T18:46:57Z,stream_raja_nvidia_rtx5060_locked_large_006,stream,raja,nvidia_rtx5060_locked,large,268435456,6,18.41232,349.8988,,1,,
2026-03-14T18:46:57Z,stream_raja_nvidia_rtx5060_locked_large_007,stream,raja,nvidia_rtx5060_locked,large,268435456,7,18.41086,349.9267,,1,,
2026-03-14T18:46:57Z,stream_raja_nvidia_rtx5060_locked_large_008,stream,raja,nvidia_rtx5060_locked,large,268435456,8,18.41161,349.9125,,1,,
2026-03-14T18:46:57Z,stream_raja_nvidia_rtx5060_locked_large_009,stream,raja,nvidia_rtx5060_locked,large,268435456,9,18.43298,349.5068,,1,,
2026-03-14T18:46:57Z,stream_raja_nvidia_rtx5060_locked_large_010,stream,raja,nvidia_rtx5060_locked,large,268435456,10,18.42914,349.5796,,1,,
2026-03-14T18:46:57Z,stream_raja_nvidia_rtx5060_locked_large_011,stream,raja,nvidia_rtx5060_locked,large,268435456,11,18.43074,349.5493,,1,,
2026-03-14T18:46:57Z,stream_raja_nvidia_rtx5060_locked_large_012,stream,raja,nvidia_rtx5060_locked,large,268435456,12,18.44786,349.2249,,1,,
2026-03-14T18:46:57Z,stream_raja_nvidia_rtx5060_locked_large_013,stream,raja,nvidia_rtx5060_locked,large,268435456,13,18.43336,349.4995,,1,,
2026-03-14T18:46:57Z,stream_raja_nvidia_rtx5060_locked_large_014,stream,raja,nvidia_rtx5060_locked,large,268435456,14,18.39635,350.2027,,1,,
2026-03-14T18:46:57Z,stream_raja_nvidia_rtx5060_locked_large_015,stream,raja,nvidia_rtx5060_locked,large,268435456,15,18.40179,350.0992,,1,,
2026-03-14T18:46:57Z,stream_raja_nvidia_rtx5060_locked_large_016,stream,raja,nvidia_rtx5060_locked,large,268435456,16,18.42057,349.7423,,1,,
2026-03-14T18:46:57Z,stream_raja_nvidia_rtx5060_locked_large_017,stream,raja,nvidia_rtx5060_locked,large,268435456,17,18.41152,349.9142,,1,,
2026-03-14T18:46:57Z,stream_raja_nvidia_rtx5060_locked_large_018,stream,raja,nvidia_rtx5060_locked,large,268435456,18,18.40664,350.0068,,1,,
2026-03-14T18:46:57Z,stream_raja_nvidia_rtx5060_locked_large_019,stream,raja,nvidia_rtx5060_locked,large,268435456,19,18.41629,349.8235,,1,,
2026-03-14T18:46:57Z,stream_raja_nvidia_rtx5060_locked_large_020,stream,raja,nvidia_rtx5060_locked,large,268435456,20,18.41710,349.8081,,1,,
2026-03-14T18:46:57Z,stream_raja_nvidia_rtx5060_locked_large_021,stream,raja,nvidia_rtx5060_locked,large,268435456,21,18.40640,350.0115,,1,,
2026-03-14T18:46:57Z,stream_raja_nvidia_rtx5060_locked_large_022,stream,raja,nvidia_rtx5060_locked,large,268435456,22,18.42007,349.7518,,1,,
2026-03-14T18:46:57Z,stream_raja_nvidia_rtx5060_locked_large_023,stream,raja,nvidia_rtx5060_locked,large,268435456,23,18.43900,349.3927,,1,,
2026-03-14T18:46:57Z,stream_raja_nvidia_rtx5060_locked_large_024,stream,raja,nvidia_rtx5060_locked,large,268435456,24,18.48743,348.4774,,1,,
2026-03-14T18:46:57Z,stream_raja_nvidia_rtx5060_locked_large_025,stream,raja,nvidia_rtx5060_locked,large,268435456,25,18.58160,346.7114,,1,,
2026-03-14T18:46:57Z,stream_raja_nvidia_rtx5060_locked_large_026,stream,raja,nvidia_rtx5060_locked,large,268435456,26,18.66092,345.2376,,1,,
2026-03-14T18:46:57Z,stream_raja_nvidia_rtx5060_locked_large_027,stream,raja,nvidia_rtx5060_locked,large,268435456,27,18.74538,343.6820,,1,,
2026-03-14T18:46:57Z,stream_raja_nvidia_rtx5060_locked_large_028,stream,raja,nvidia_rtx5060_locked,large,268435456,28,18.91239,340.6472,,1,,
2026-03-14T18:46:57Z,stream_raja_nvidia_rtx5060_locked_large_029,stream,raja,nvidia_rtx5060_locked,large,268435456,29,18.98961,339.2619,,1,,
2026-03-14T18:46:57Z,stream_raja_nvidia_rtx5060_locked_large_030,stream,raja,nvidia_rtx5060_locked,large,268435456,30,18.86989,341.4144,,1,,
